"",".id","Freq","Var1","lon","lat"
"1585","Uniăo da Vitória - Paraná",3,"Not accessed",-51.0850644,-26.2219455
"1586","Uniflor - Paraná",3,"Not accessed",-52.1577962,-23.0873035
"1587","Uraí - Paraná",2,"Accessed",-50.7943521,-23.2004752
"1588","URUCANIA - MINAS GERAIS",4,"Accessed",-42.7373928,-20.3525743
"1589","URUCANIA - MINAS GERAIS",1,"Not accessed",-42.7373928,-20.3525743
"1590","URUCUIA - MINAS GERAIS",2,"Accessed",-45.7414563,-16.1268008
"1591","URUCUIA - MINAS GERAIS",10,"Not accessed",-45.7414563,-16.1268008
"1592","VALENCA - RIO DE JANEIRO",1,"Accessed",-43.7068952,-22.2459149
"1593","VALENCA - RIO DE JANEIRO",2,"Not accessed",-43.7068952,-22.2459149
"1594","Valença- RJ",1,"Not accessed",-43.7068952,-22.2459149
"1595","VARGEM BONITA - MINAS GERAIS",1,"Accessed",-46.3692586,-20.3337425
"1596","VARGEM BONITA - MINAS GERAIS",4,"Not accessed",-46.3692586,-20.3337425
"1597","VARGEM GRANDE DO RIO PARDO - MINAS GERAIS",1,"Accessed",-42.3088651,-15.4021803
"1598","VARGINHA - MINAS GERAIS",12,"Accessed",-45.4368543,-21.5560669
"1599","VARGINHA - MINAS GERAIS",22,"Not accessed",-45.4368543,-21.5560669
"1600","VARZEA DA PALMA - MINAS GERAIS",3,"Accessed",-44.732503,-17.5983007
"1601","VARZEA DA PALMA - MINAS GERAIS",3,"Not accessed",-44.732503,-17.5983007
"1602","VARZELANDIA - MINAS GERAIS",6,"Accessed",-44.0268699,-15.7015944
"1603","VARZELANDIA - MINAS GERAIS",6,"Not accessed",-44.0268699,-15.7015944
"1604","VASSOURAS",1,"Not accessed",-43.6613985,-22.4074571
"1605","VASSOURAS - RIO DE JANEIRO",1,"Accessed",-43.6613985,-22.4074571
"1606","VASSOURAS - RIO DE JANEIRO",1,"Not accessed",-43.6613985,-22.4074571
"1607","VAZANTE - MINAS GERAIS",2,"Accessed",-46.9092588,-17.9831962
"1608","VAZANTE - MINAS GERAIS",1,"Not accessed",-46.9092588,-17.9831962
"1609","VERDELANDIA - MINAS GERAIS",1,"Not accessed",-43.6003141,-15.5959579
"1610","VEREDINHA - MINAS GERAIS",1,"Accessed",-42.7310938,-17.3978537
"1611","VESPASIANO - MINAS GERAIS",1,"Accessed",-43.9243123,-19.688806
"1612","VESPASIANO - MINAS GERAIS",4,"Not accessed",-43.9243123,-19.688806
"1613","Viçosa - MG",1,"Not accessed",-42.8785788,-20.7548659
"1614","VICOSA - MINAS GERAIS",7,"Accessed",-42.8785788,-20.7548659
"1615","VICOSA - MINAS GERAIS",12,"Not accessed",-42.8785788,-20.7548659
"1616","VIEIRAS",1,"Not accessed",-42.2404518,-20.8674902
"1617","VIEIRAS - MINAS GERAIS",13,"Accessed",-42.2404518,-20.8674902
"1618","VIEIRAS - MINAS GERAIS",8,"Not accessed",-42.2404518,-20.8674902
"1619","VILA RICA - MATO GROSSO",1,"Accessed",-51.1190487,-10.0140784
"1620","VILA VELHA - ESPÍRITO SANTO",1,"Accessed",-40.2949528,-20.3477821
"1621","VIRGEM DA LAPA - MINAS GERAIS",2,"Accessed",-42.3434632,-16.807478
"1622","VIRGEM DA LAPA - MINAS GERAIS",1,"Not accessed",-42.3434632,-16.807478
"1623","VIRGINIA - MINAS GERAIS",2,"Accessed",-45.0968927,-22.3269145
"1624","VIRGINIA - MINAS GERAIS",1,"Not accessed",-45.0968927,-22.3269145
"1625","VIRGINOPOLIS - MINAS GERAIS",3,"Accessed",-42.7050192,-18.8222238
"1626","VIRGINOPOLIS - MINAS GERAIS",1,"Not accessed",-42.7050192,-18.8222238
"1627","VIRGOLANDIA - MINAS GERAIS",3,"Not accessed",-42.3083273,-18.4736903
"1628","Virmond - Paraná",3,"Accessed",-52.2037401,-25.3785989
"1629","VISCONDE DO RIO BRANCO - MINAS GERAIS",1,"Accessed",-42.8376571,-21.0110383
"1630","VISCONDE DO RIO BRANCO - MINAS GERAIS",8,"Not accessed",-42.8376571,-21.0110383
"1631","VOLTA REDONDA",1,"Not accessed",-44.0946129,-22.5077674
"1632","VOLTA REDONDA - RIO DE JANEIRO",13,"Accessed",-44.0946129,-22.5077674
"1633","VOLTA REDONDA - RIO DE JANEIRO",17,"Not accessed",-44.0946129,-22.5077674
"1634","WENCESLAU BRAZ - MINAS GERAIS",1,"Not accessed",-45.3630687,-22.5373268
"1635","Wenceslau Braz - Paraná",4,"Accessed",-49.8036748,-23.8747009
"1636","Wenceslau Braz - Paraná",8,"Not accessed",-49.8036748,-23.8747009
